Student_ID,Age,Gender,Region,Urban_Rural,School_Type,Subject_Stream,Matriculation_Score,Parent_Education_Level,Number_of_Siblings,Family_Monthly_Income_MMK,Internet_Access_At_Home,English_Proficiency_Level,Family_Member_University_Graduate,Test_Prep_Course,Extracurricular_Score,Distance_to_University_km,Scholarship_Applied,Scholarship_Received,Preferred_University_Type,Chosen_Field_of_Study,Enrollment_Status
STU006209,17,Female,Mandalay,Rural,Monastic Education School,Arts,279.0,Middle School,4,849000.0,No,Advanced,Yes,No,2.6,6.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000901,18,Male,Shan,Urban,Private High School,Arts,405.0,Postgraduate,3,1810000.0,Yes,Advanced,Yes,No,5.5,3.7200000000000006,No,No,Private University,Education,Enrolled
STU005543,18,Female,Mandalay,Urban,Private High School,Science,315.0,University Graduate,1,3395000.0,Yes,Advanced,No,Yes,3.3,0.5,Yes,No,Private University,Engineering,Enrolled
STU006008,19,Female,Bago,Rural,Private High School,Science,250.0,Middle School,3,667000.0,No,Beginner,No,Yes,4.2,32.5,Yes,No,Technological University,Engineering,Enrolled
STU007639,18,Male,Chin,Urban,International School,Science,355.0,Middle School,3,1056000.0,Yes,Advanced,No,No,3.3,7.040000000000001,No,No,Computer University,Computer Science,Enrolled
STU006794,18,Female,Shan,Rural,Government High School,Arts,276.0,High School,2,157000.0,Yes,Intermediate,Yes,No,6.6,28.7,No,No,Government University,Business & Economics,Enrolled
STU008870,18,Female,Shan,Rural,International School,Science,319.0,Primary School,2,1885000.0,Yes,Intermediate,No,No,5.8,11.1,No,No,University of Distance Education,Natural Science,Enrolled
STU007759,17,Female,Shan,Rural,Government High School,Science,215.0,Middle School,2,351000.0,Yes,Intermediate,No,No,6.0,4.7,No,No,University of Distance Education,Engineering,Enrolled
STU004838,17,Female,Mandalay,Urban,Government High School,Science,287.0,High School,2,424000.0,Yes,Advanced,No,Yes,8.5,3.3600000000000003,No,No,Government University,Natural Science,Enrolled
STU002294,17,Female,Ayeyarwady,Rural,Monastic Education School,Arts,277.0,University Graduate,2,141000.0,Yes,Advanced,Yes,No,5.6,14.3,No,No,Government University,Education,Enrolled
STU006549,18,Male,Yangon,Rural,Private High School,Science,300.0,High School,3,1001000.0,Yes,Beginner,No,Yes,7.1,1.6,No,No,Government University,Nursing & Health Science,Enrolled
STU007899,20,Female,Ayeyarwady,Urban,Government High School,Arts,,Primary School,1,543000.0,No,Intermediate,No,Yes,5.8,3.48,Yes,No,University of Distance Education,Education,Enrolled
STU007978,20,Female,Mon,Rural,Government High School,Science,312.0,No Formal Education,4,570000.0,Yes,Advanced,No,No,6.1,14.4,Yes,No,Government University,Nursing & Health Science,Enrolled
STU004482,18,Female,Magway,Rural,Government High School,Science,370.0,Middle School,4,291000.0,Yes,Intermediate,Yes,No,4.5,116.0,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU005303,18,Female,Shan,Urban,Monastic Education School,Science,338.0,Middle School,1,1490000.0,Yes,Advanced,Yes,No,4.0,0.5,No,No,University of Distance Education,Natural Science,Enrolled
STU004606,17,Female,Yangon,Urban,Government High School,Arts,350.0,University Graduate,3,556000.0,Yes,Beginner,Yes,Yes,8.8,12.92,Yes,Yes,Private University,Arts & Humanities,Enrolled
STU003717,18,Male,Bago,Rural,Government High School,Science,278.0,University Graduate,2,356000.0,No,Advanced,Yes,Yes,7.0,22.1,No,No,University of Distance Education,Engineering,Enrolled
STU009072,17,Male,Mon,Urban,Government High School,Science,390.0,High School,2,1022000.0,Yes,Beginner,Yes,Yes,6.2,3.5600000000000005,Yes,No,Government University,Nursing & Health Science,Enrolled
STU006141,17,Male,Kayah,Urban,Government High School,Science,294.0,Middle School,2,702000.0,Yes,Advanced,No,Yes,4.4,3.28,No,No,Technological University,Engineering,Enrolled
STU001765,17,Female,Ayeyarwady,Urban,Government High School,Science,324.0,University Graduate,1,278000.0,Yes,Beginner,No,Yes,4.1,31.04,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006599,17,Female,Naypyidaw,Rural,Private High School,Arts,246.0,High School,3,513000.0,Yes,Intermediate,Yes,No,5.5,9.9,No,No,University of Distance Education,Business & Economics,Enrolled
STU001550,17,Male,Magway,Urban,Government High School,Science,326.0,,1,731000.0,Yes,Intermediate,No,No,6.8,3.3200000000000003,No,No,Government University,Engineering,Enrolled
STU003030,18,Male,Shan,Rural,Private High School,Science,377.0,Primary School,0,372000.0,Yes,Beginner,No,No,4.9,70.8,Yes,No,Technological University,Engineering,Enrolled
STU008654,17,Male,Magway,Urban,Government High School,Arts,288.0,Primary School,2,488000.0,Yes,Beginner,Yes,No,3.2,0.5,No,No,University of Distance Education,Business & Economics,Enrolled
STU006299,17,Male,Kachin,Rural,Government High School,Arts,234.0,High School,4,698000.0,Yes,Beginner,Yes,Yes,5.2,24.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006663,17,Male,Magway,Urban,Monastic Education School,Science,330.0,Primary School,2,295000.0,Yes,Intermediate,No,No,6.4,1.8800000000000001,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006627,18,Male,Rakhine,Rural,Private High School,Science,245.0,Middle School,1,533000.0,No,Intermediate,No,No,6.8,17.3,No,No,Government University,Engineering,Enrolled
STU002045,20,Female,Yangon,Urban,Government High School,Science,265.0,Middle School,2,984000.0,No,Intermediate,No,No,5.0,22.880000000000003,No,No,Technological University,Engineering,Enrolled
STU000768,17,Male,Yangon,Rural,Private High School,Arts,299.0,No Formal Education,1,1244000.0,No,Intermediate,Yes,No,1.0,26.9,No,No,Government University,Education,Enrolled
STU005694,19,Male,Bago,Urban,Government High School,Science,290.0,University Graduate,2,828000.0,Yes,Advanced,Yes,No,4.0,2.2399999999999998,No,No,Computer University,Computer Science,Enrolled
STU007871,17,Male,Magway,Urban,International School,Arts,384.0,University Graduate,2,3166000.0,No,Advanced,No,No,6.1,2.52,Yes,No,Government University,Law,Enrolled
STU007796,18,Female,Yangon,Rural,Government High School,Arts,,High School,3,385000.0,Yes,Intermediate,No,No,3.2,69.6,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001509,17,Male,Sagaing,Urban,International School,Science,338.0,Middle School,4,1199000.0,Yes,Advanced,No,No,7.5,5.6000000000000005,Yes,Yes,Government University,Natural Science,Enrolled
STU007231,17,Male,Yangon,Rural,Government High School,Science,349.0,High School,3,437000.0,Yes,Intermediate,Yes,No,6.6,34.6,Yes,No,Private University,Agriculture,Enrolled
STU007858,17,Male,Mon,Rural,Monastic Education School,Science,287.0,High School,0,530000.0,Yes,Advanced,No,No,5.1,14.4,Yes,No,University of Distance Education,Nursing & Health Science,Enrolled
STU003303,17,Female,Kachin,Urban,Private High School,Science,339.0,University Graduate,2,,No,Advanced,No,Yes,5.1,3.8000000000000003,Yes,No,Technological University,Engineering,Enrolled
STU004518,17,Female,Ayeyarwady,Rural,Government High School,Science,332.0,University Graduate,1,347000.0,No,Intermediate,No,No,4.4,54.1,Yes,No,Computer University,Computer Science,Enrolled
STU004220,18,Female,Magway,Rural,Private High School,Science,300.0,Middle School,4,604000.0,Yes,Beginner,No,No,6.4,39.3,Yes,No,Private University,Natural Science,Enrolled
STU009079,17,Female,Kachin,Rural,Government High School,Arts,320.0,University Graduate,4,,No,,No,No,5.8,56.5,Yes,No,Government University,Business & Economics,Enrolled
STU009941,19,Female,Sagaing,Urban,Monastic Education School,Arts,296.0,Primary School,4,608000.0,No,Advanced,Yes,Yes,3.5,6.720000000000001,No,No,University of Distance Education,Business & Economics,Enrolled
STU003293,18,Male,Ayeyarwady,Rural,Government High School,Arts,,Middle School,1,253000.0,No,Beginner,Yes,No,5.2,6.4,Yes,No,Government University,Education,Enrolled
STU000820,17,Male,Naypyidaw,Rural,Government High School,Science,338.0,Primary School,2,707000.0,Yes,Beginner,Yes,Yes,8.1,19.9,Yes,No,Private University,Natural Science,Enrolled
STU001404,17,Male,Shan,Urban,Government High School,Science,324.0,High School,5,,Yes,Beginner,No,No,5.4,5.24,Yes,Yes,University of Distance Education,Natural Science,Enrolled
STU001383,18,Male,Yangon,Rural,Government High School,Science,190.0,University Graduate,2,295000.0,No,Intermediate,No,Yes,6.3,16.2,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU002149,18,Female,Ayeyarwady,Urban,Private High School,Science,372.0,Primary School,2,1314000.0,No,Intermediate,No,Yes,6.9,11.68,No,No,Technological University,Engineering,Enrolled
STU006929,17,Male,Yangon,Urban,Government High School,Science,445.0,University Graduate,1,934000.0,Yes,Intermediate,No,Yes,3.5,2.16,No,No,Medical University,Medicine,Enrolled
STU005672,19,Female,Naypyidaw,Rural,Government High School,Arts,291.0,Primary School,2,865000.0,Yes,Advanced,Yes,Yes,9.1,5.0,No,No,University of Distance Education,Business & Economics,Enrolled
STU001639,17,Male,Ayeyarwady,Rural,Monastic Education School,Science,260.0,Middle School,2,,No,Advanced,No,No,3.0,2.6,Yes,No,Government University,Nursing & Health Science,Enrolled
STU005892,18,Female,Shan,Urban,Private High School,Arts,286.0,Middle School,3,841000.0,Yes,Advanced,No,No,6.5,4.0,No,No,Government University,Arts & Humanities,Enrolled
STU007428,17,Male,Mon,Rural,Government High School,Arts,319.0,High School,2,560000.0,Yes,Beginner,Yes,No,5.8,23.0,No,No,Government University,Arts & Humanities,Enrolled
STU000609,18,Male,Tanintharyi,Urban,Government High School,Science,248.0,High School,3,510000.0,Yes,,No,No,5.6,0.5,No,No,Government University,Natural Science,Enrolled
STU006908,19,Female,Kayah,Urban,Government High School,Science,366.0,University Graduate,1,446000.0,Yes,Advanced,No,Yes,6.4,6.120000000000001,No,No,Computer University,Computer Science,Enrolled
STU000400,18,Female,Mandalay,Rural,Government High School,Science,292.0,High School,2,179000.0,No,Beginner,No,Yes,,17.2,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU007248,17,Male,Sagaing,Rural,Government High School,Science,271.0,High School,0,1308000.0,No,Intermediate,No,Yes,5.8,16.7,Yes,No,Government University,Nursing & Health Science,Enrolled
STU006407,20,Male,Naypyidaw,Urban,Government High School,Science,362.0,Middle School,1,338000.0,No,Advanced,Yes,Yes,3.7,10.600000000000001,No,No,Technological University,Engineering,Enrolled
STU000883,19,Male,Yangon,Urban,Government High School,Arts,349.0,Primary School,4,719000.0,Yes,Beginner,No,Yes,3.1,4.760000000000001,No,No,Private University,Arts & Humanities,Enrolled
STU003566,19,Female,Mandalay,Rural,Government High School,Arts,213.0,Middle School,4,359000.0,Yes,Beginner,No,Yes,1.2,38.3,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004286,17,Female,Kachin,Urban,Government High School,Science,262.0,Middle School,1,755000.0,No,Beginner,No,No,6.8,6.16,Yes,No,Government University,Natural Science,Enrolled
STU001180,17,Female,Yangon,Urban,Private High School,Science,283.0,Primary School,0,512000.0,Yes,Advanced,No,No,6.2,8.92,No,No,University of Distance Education,Engineering,Enrolled
STU005449,18,Male,Yangon,Rural,Government High School,Science,338.0,High School,1,228000.0,Yes,Intermediate,No,Yes,3.8,0.5,No,No,Government University,Agriculture,Enrolled
STU004245,18,Female,Yangon,Urban,Government High School,Science,240.0,Primary School,4,677000.0,No,Beginner,No,No,7.4,0.5,No,No,Government University,Agriculture,Enrolled
STU005219,17,Female,Chin,Rural,Government High School,Science,331.0,High School,2,393000.0,Yes,Intermediate,No,No,3.8,88.3,No,No,Government University,Natural Science,Enrolled
STU003977,17,Female,Ayeyarwady,Urban,Private High School,Arts,353.0,Primary School,4,1045000.0,Yes,Intermediate,No,Yes,3.3,2.32,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU002131,17,Male,Bago,Urban,Monastic Education School,Arts,378.0,High School,1,481000.0,Yes,Advanced,No,Yes,8.0,8.56,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU005079,17,Female,Yangon,Rural,Private High School,Science,370.0,Primary School,2,296000.0,Yes,Intermediate,Yes,Yes,6.7,19.6,No,No,Computer University,Computer Science,Enrolled
STU000457,20,Female,Sagaing,Rural,Government High School,Science,230.0,High School,2,498000.0,No,Intermediate,No,Yes,8.4,2.4,No,No,Technological University,Engineering,Enrolled
STU005583,17,Male,Yangon,Rural,Government High School,Science,264.0,University Graduate,4,170000.0,No,Intermediate,Yes,No,2.4,33.9,No,No,University of Distance Education,Engineering,Enrolled
STU005176,17,Male,Yangon,Rural,Private High School,Science,291.0,Middle School,2,1283000.0,No,Advanced,No,No,5.6,66.0,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001951,20,Male,Naypyidaw,Rural,International School,Arts,365.0,University Graduate,2,1921000.0,No,Intermediate,No,No,7.2,2.5,No,No,Private University,Business & Economics,Enrolled
STU005373,17,Female,Bago,Rural,Monastic Education School,Arts,334.0,No Formal Education,1,530000.0,Yes,Advanced,Yes,Yes,0.0,96.8,Yes,No,Government University,Business & Economics,Enrolled
STU000690,18,Female,Kachin,Urban,Government High School,Science,188.0,No Formal Education,0,393000.0,Yes,Intermediate,No,No,6.5,8.08,No,No,University of Distance Education,Engineering,Enrolled
STU008853,17,Female,Ayeyarwady,Rural,Government High School,Science,299.0,High School,2,461000.0,No,Intermediate,No,No,6.9,30.7,No,No,Government University,Nursing & Health Science,Enrolled
STU006526,20,Female,Sagaing,Rural,Government High School,Science,243.0,High School,1,388000.0,No,Intermediate,Yes,No,1.8,15.4,Yes,No,Private University,Engineering,Enrolled
STU009822,19,Male,Ayeyarwady,Rural,Government High School,Science,396.0,High School,1,314000.0,Yes,Beginner,No,Yes,3.9,17.6,Yes,Yes,Government University,Engineering,Enrolled
STU006489,17,Female,Magway,Urban,Government High School,Science,283.0,High School,0,511000.0,No,Advanced,Yes,No,5.5,1.8399999999999999,No,No,University of Distance Education,Natural Science,Enrolled
STU006922,18,Female,Yangon,Rural,Government High School,Arts,274.0,University Graduate,0,526000.0,No,Advanced,Yes,Yes,7.4,11.0,Yes,Yes,University of Distance Education,Business & Economics,Enrolled
STU001954,20,Male,Tanintharyi,Rural,Government High School,Science,303.0,High School,5,350000.0,Yes,Intermediate,No,Yes,2.5,2.1,No,No,Computer University,Computer Science,Enrolled
STU007635,17,Female,Naypyidaw,Urban,Government High School,Arts,332.0,University Graduate,3,353000.0,No,Beginner,Yes,Yes,2.8,13.719999999999999,No,No,Government University,Arts & Humanities,Enrolled
STU005637,17,Male,Kachin,Rural,Government High School,Science,330.0,Middle School,3,435000.0,Yes,Beginner,No,Yes,3.4,96.5,No,No,Government University,Natural Science,Enrolled
STU007155,19,Female,Kachin,Urban,Government High School,Arts,172.0,Middle School,4,338000.0,Yes,Intermediate,Yes,No,4.9,23.480000000000004,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008425,17,Female,Magway,Rural,Government High School,Science,,High School,2,219000.0,Yes,Beginner,No,No,5.9,30.2,No,No,Government University,Agriculture,Enrolled
STU006611,18,Female,Sagaing,Rural,Government High School,Science,376.0,University Graduate,2,444000.0,Yes,Intermediate,No,Yes,7.1,14.2,No,No,Private University,Natural Science,Enrolled
STU002711,20,Female,Ayeyarwady,Urban,Private High School,Arts,469.0,High School,1,2632000.0,Yes,Advanced,No,Yes,6.2,11.120000000000001,Yes,Yes,Government University,Business & Economics,Enrolled
STU008731,17,Male,Kayah,Rural,Government High School,Science,168.0,Primary School,3,325000.0,Yes,Intermediate,No,No,4.1,4.0,No,No,Government University,Natural Science,Enrolled
STU003202,19,Female,Naypyidaw,Urban,Private High School,Arts,418.0,No Formal Education,1,396000.0,Yes,Beginner,No,Yes,3.2,3.84,No,No,Government University,Business & Economics,Enrolled
STU004350,19,Female,Mon,Urban,Government High School,Arts,337.0,Middle School,2,1896000.0,No,Beginner,No,No,7.2,6.32,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004139,18,Male,Yangon,Rural,Government High School,Science,292.0,Middle School,3,418000.0,No,Advanced,No,No,,2.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001885,17,Female,Magway,Rural,Private High School,Arts,297.0,Middle School,3,347000.0,No,Advanced,Yes,Yes,1.7,23.3,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008640,17,Male,Kachin,Rural,Private High School,Science,243.0,No Formal Education,1,208000.0,Yes,Beginner,Yes,Yes,8.2,1.6,No,No,University of Distance Education,Agriculture,Enrolled
STU004486,17,Male,Yangon,Urban,Government High School,Science,98.0,Primary School,2,408000.0,No,Intermediate,No,Yes,5.7,5.0,No,No,Government University,Agriculture,Enrolled
STU002495,19,Male,Yangon,Rural,Government High School,Arts,406.0,University Graduate,0,738000.0,No,Advanced,No,Yes,5.7,30.5,No,No,Private University,Business & Economics,Enrolled
STU005948,18,Male,Rakhine,Rural,Government High School,Science,223.0,Primary School,2,312000.0,No,Beginner,No,Yes,4.9,31.0,No,No,Technological University,Engineering,Enrolled
STU003037,18,Male,Chin,Urban,Government High School,Science,166.0,High School,2,402000.0,Yes,Beginner,No,No,3.9,23.6,Yes,No,University of Distance Education,Natural Science,Enrolled
STU005778,18,Male,Ayeyarwady,Rural,Government High School,Science,313.0,Postgraduate,2,650000.0,No,Intermediate,No,Yes,6.1,11.3,Yes,Yes,Government University,Natural Science,Enrolled
STU003604,17,Female,Bago,Urban,Government High School,Science,227.0,High School,2,1400000.0,Yes,Intermediate,No,No,9.3,14.32,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000846,19,Female,Yangon,Rural,Government High School,Arts,362.0,,4,297000.0,Yes,Beginner,Yes,No,2.7,28.8,Yes,No,Private University,Arts & Humanities,Enrolled
STU000543,19,Female,Rakhine,Urban,Government High School,Arts,245.0,High School,2,455000.0,Yes,Intermediate,No,No,2.6,2.64,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
